time (s),altitude (m)
1072000.0,386845.6091832742
1073000.0,393647.68580511864
1074000.0,401728.8663373552
1075000.0,401760.0739208413
1076000.0,393701.2121244529
1077000.0,386846.221518117
1078000.0,389131.2245643884
1079000.0,397899.63843850885
1080000.0,403005.65828005504
1081000.0,398562.29125276953
1082000.0,389683.6607988924
1083000.0,386629.3480469687
1084000.0,392935.8912765132
1085000.0,401289.2184988037
1086000.0,402043.05434540566
1087000.0,394325.3971866891
1088000.0,387034.30215392914
1089000.0,388609.263405283
1090000.0,397217.0749618262
1091000.0,402894.32892628014
1092000.0,399094.50334944297
1093000.0,390189.982456686
1094000.0,386467.3328818809
1095000.0,392237.85917514097
1096000.0,400806.97008806653
1097000.0,402276.176178026
1098000.0,394949.6738881897
1099000.0,387272.4345029937
1100000.0,388129.0779869389
1101000.0,396519.58410662506
1102000.0,402728.9630754674
1103000.0,399595.77785138227
1104000.0,390724.1469746819
1105000.0,386359.7561640879
1106000.0,391557.6083154194
1107000.0,400285.67187883426
1108000.0,402458.6561931288
1109000.0,395570.15497887135
1110000.0,387558.1223155167
1111000.0,387692.6275525177
1112000.0,395811.4740954703
1113000.0,402510.99452047516
1114000.0,400062.8313175142
1115000.0,391282.061719439
1116000.0,386306.4615971511
1117000.0,390898.98776794784
1118000.0,399728.40394346416
1119000.0,402588.90426212363
1120000.0,396181.9928926155
1121000.0,387889.04140335135
1122000.0,387302.80031638965
1123000.0,395097.25133946165
1124000.0,402241.48188591097
1125000.0,400492.1242543254
1126000.0,391859.466904711
1127000.0,386307.6054386506
1128000.0,390266.70283421874
1129000.0,399139.13512902055
1130000.0,402665.9203537591
1131000.0,396780.68095886055
1132000.0,388262.00277716387
1133000.0,386961.32245566323
1134000.0,394381.5990539724
1135000.0,401922.7034428008
1136000.0,400881.29245345574
1137000.0,392452.32039298303
1138000.0,386362.03779716603
1139000.0,389663.46627248824
1140000.0,398521.1547057396
1141000.0,402689.75361464545
1142000.0,397362.8525511967
1143000.0,388674.6074363692
1144000.0,386669.8363688132
1145000.0,393668.2577253049
1146000.0,401556.0791467959
1147000.0,401227.2023328729
1148000.0,393056.1477137655
1149000.0,386468.9442930091
1150000.0,389093.22988714
1151000.0,397878.5491741644
1152000.0,402659.7892051842
1153000.0,397923.8349699918
1154000.0,389123.0012507811
1155000.0,386429.62278946955
1156000.0,392962.11391408555
1157000.0,401144.60562563874
1158000.0,401528.20467938203
1159000.0,393666.9893434392
1160000.0,386627.05420421995
1161000.0,388558.7856519157
1162000.0,397214.9336756952
1163000.0,402576.53344058525
1164000.0,398460.4783449685
1165000.0,389604.284492
1166000.0,386241.4745549774
1167000.0,392266.66145846434
1168000.0,400690.1099010147
1169000.0,401781.76675248705
1170000.0,394280.32892730087
1171000.0,386834.68290136196
1172000.0,388063.42504217103
1173000.0,396534.73935249913
1174000.0,402440.37793119904
1175000.0,398968.78046122007
1176000.0,390114.5934905289
1177000.0,386106.2241011821
1178000.0,391586.5664685285
1179000.0,400195.98786318116
1180000.0,401986.5070574796
1181000.0,394891.87147523835
1182000.0,387089.99607470725
1183000.0,387609.8031373266
1184000.0,395841.88636311423
1185000.0,402251.9087713305
1186000.0,399445.21444523335
1187000.0,390650.2791223107
1188000.0,386024.1856586188
1189000.0,390925.6954699885
1190000.0,399665.0526331216
1191000.0,402140.8275440531
1192000.0,395497.47697141673
1193000.0,387390.7704730518
1194000.0,387200.3415311184
1195000.0,395140.94439299684
1196000.0,402012.7356025465
1197000.0,399886.6112548262
1198000.0,391207.0296271974
1199000.0,385994.977227577
1200000.0,390287.90569971316
1201000.0,399100.89389005676
1202000.0,402244.12182344776
1203000.0,396092.78718177136
1204000.0,387733.94149066415
1205000.0,386836.67827013973
1206000.0,394435.9465694232
1207000.0,401724.5349392425
1208000.0,400290.4130671583
1209000.0,391781.0218869392
1210000.0,386018.13927195594
1211000.0,389676.7358068712
1212000.0,398506.9743009219
1213000.0,402295.7182818614
1214000.0,396674.0045589544
1215000.0,388117.10588767566
1216000.0,386520.75608443003
1217000.0,393731.10186285246
1218000.0,401389.04463297594
1219000.0,400653.90295395814
1220000.0,392368.15721445065
1221000.0,386092.78835070226
1222000.0,389095.617679934
1223000.0,397886.91897909716
1224000.0,402295.2366309827
1225000.0,397236.7717243619
1226000.0,388536.804414127
1227000.0,386254.0923205521
1228000.0,393030.9221264506
1229000.0,401008.3311041398
1230000.0,400974.3798943637
1231000.0,392963.97471106704
1232000.0,386217.92592977546
1233000.0,388548.024465248
1234000.0,397244.7407077607
1235000.0,402242.6140553672
1236000.0,397777.5290822573
1237000.0,388990.2116219662
1238000.0,386037.53847628925
1239000.0,392338.93731471617
1240000.0,400584.6722522611
1241000.0,401250.1612887932
1242000.0,393564.80635229964
1243000.0,386392.05452350155
1244000.0,388036.54819740355
1245000.0,396584.0004992997
1246000.0,402138.60293082055
1247000.0,398293.301132448
1248000.0,389474.0257488806
1249000.0,385871.84718225524
1250000.0,391659.3303569015
1251000.0,400120.7609920744
1252000.0,401479.626272358
1253000.0,394166.60414590966
1254000.0,386613.6994050322
1255000.0,387563.8470013933
1256000.0,395908.26244722214
1257000.0,401983.07574938703
1258000.0,398780.07693014387
1259000.0,389984.84583975
1260000.0,385757.9377995366
1261000.0,390996.1296228999
1262000.0,399619.2001177594
1263000.0,401660.5772898337
1264000.0,394764.72013937775
1265000.0,386880.6206308082
1266000.0,387132.8146798955
1267000.0,395222.4473931324
1268000.0,401777.5958216945
1269000.0,399234.28651953675
1270000.0,390518.02881339286
1271000.0,385695.4137748014
1272000.0,390353.44946753606
1273000.0,399083.64142574556
1274000.0,401792.50634435285
1275000.0,395355.30266077723
1276000.0,387190.4938283181
1277000.0,386745.3783728257
1278000.0,394530.30987242144
1279000.0,401523.5630963547
1280000.0,399653.85786516964
1281000.0,391070.6821094146
1282000.0,385684.1690013418
1283000.0,389734.33823712915
1284000.0,398516.8567515006
1285000.0,401874.37430858146
1286000.0,395934.38173375186
1287000.0,387540.876585613
1288000.0,386403.55793429166
1289000.0,393835.9300428014
1290000.0,401222.00454816036
1291000.0,400035.0754967034
1292000.0,391638.1213538805
1293000.0,385723.5263620736
1294000.0,389142.6362092504
1295000.0,397922.6849248456
1296000.0,401905.89939408563
1297000.0,396498.07823294774
1298000.0,387928.58634951897
1299000.0,386108.21333348565
1300000.0,393143.14153035264
1301000.0,400875.73001139704
1302000.0,400376.9691861477
1303000.0,392217.1161976466
1304000.0,385812.34668811597
1305000.0,388580.95537986327
1306000.0,397304.3333231006
1307000.0,401887.11014698073
1308000.0,397043.27971878275
1309000.0,388351.3375254078
1310000.0,385861.04976784997
1311000.0,392455.78335553873
1312000.0,400486.08097634185
1313000.0,400676.6580323139
1314000.0,392803.66272082925
1315000.0,385949.9405177515
1316000.0,388052.57945654634
1317000.0,396665.35288344976
1318000.0,401817.5651472444
1319000.0,397565.90160090756
1320000.0,388805.73444287106
1321000.0,385663.00866459403
1322000.0,391777.877567634
1323000.0,400055.2723452486
1324000.0,400931.661462917
1325000.0,393393.26891142875
1326000.0,386134.7122698454
1327000.0,387560.6281784605
1328000.0,396009.9006918585
1329000.0,401697.8955404088
1330000.0,398062.28082068916
1331000.0,389288.0648558298
1332000.0,385514.8225178253
1333000.0,391113.9065827951
1334000.0,399586.6711483132
1335000.0,401140.98234384134
1336000.0,393982.0639453912
1337000.0,386364.8266972238
1338000.0,387107.3238308765
1339000.0,395341.5513430005
1340000.0,401528.9464409854
1341000.0,398529.77347155847
1342000.0,389795.28760505
1343000.0,385416.4356916705
1344000.0,390466.59936957806
1345000.0,399082.4176051542
1346000.0,401303.44310308434
1347000.0,394566.65654906724
1348000.0,386638.32115767524
1349000.0,386694.80297147017
1350000.0,394664.2039185148
1351000.0,401311.6122578392
1352000.0,398964.94832256436
1353000.0,390323.55489891116
1354000.0,385368.2997903237
1355000.0,389840.44088627025
1356000.0,398546.05518589076
1357000.0,401417.7442261595
1358000.0,395142.43278667796
1359000.0,386952.75207043067
1360000.0,386325.27776429337
1361000.0,393982.08345621824
1362000.0,401047.7847218793
1363000.0,399365.6025564838
1364000.0,390869.25345092174
1365000.0,385369.3185522575
1366000.0,389237.89905746933
1367000.0,397980.50551775936
1368000.0,401483.6073777033
1369000.0,395706.0534800803
1370000.0,387305.2733236104
1371000.0,386000.0066150427
1372000.0,393298.8261120077
1373000.0,400738.6653457917
1374000.0,399728.86622505635
1375000.0,391428.50032071024
1376000.0,385419.11274978705
1377000.0,388662.53382479586
1378000.0,397389.07852640375
1379000.0,401500.58876132686
1380000.0,396254.1078477418
1381000.0,387693.7953463774
1382000.0,385720.468503396
1383000.0,392617.97810110915
1384000.0,400386.26945130806
1385000.0,400053.0127346236
1386000.0,391997.8634995222
1387000.0,385517.00783627015
1388000.0,388117.4915713435
1389000.0,396775.2065311931
1390000.0,401468.5048640724
1391000.0,396782.8960233545
1392000.0,388115.1158989351
1393000.0,385487.7364565702
1394000.0,391943.59874611255
1395000.0,399992.61394642666
1396000.0,400335.7124263998
1397000.0,392573.3237684276
1398000.0,385661.5606248388
1399000.0,387605.37637798116
1400000.0,396142.51051016804
1401000.0,401387.6519133644
1402000.0,397289.07065165136
1403000.0,388566.32657160517
1404000.0,385302.91858535167
1405000.0,391279.4477639692
1406000.0,399559.89071984217
1407000.0,400574.9464088436
1408000.0,393150.86010928825
1409000.0,385851.26242383756
1410000.0,387128.9252559757
1411000.0,395494.5916679753
1412000.0,401258.44525894895
1413000.0,397769.2432714123
1414000.0,389043.7856438942
1415000.0,385166.19959477335
1416000.0,390629.2773696156
1417000.0,399090.88868552074
1418000.0,400769.5951789832
1419000.0,393726.82825610787
1420000.0,386084.41183836106
1421000.0,386690.4468339188
1422000.0,394835.2044239938
1423000.0,401081.8072029231
1424000.0,398220.6530054277
1425000.0,389544.4658595687
1426000.0,385077.7392838821
1427000.0,389996.27156283427
1428000.0,398588.46345094405
1429000.0,400918.95291718096
1430000.0,394297.9802936753
1431000.0,386359.1404449744
1432000.0,386291.747796881
1433000.0,394167.61484628264
1434000.0,400858.55319641065
1435000.0,398640.55890262313
1436000.0,390065.05355358124
1437000.0,385037.5368159665
1438000.0,389383.6632561516
1439000.0,398054.95718232635
1440000.0,401021.52893310227
1441000.0,394860.2239796398
1442000.0,386672.9758054884
1443000.0,385934.61464906856
1444000.0,393495.80194198154
1445000.0,400590.4333415143
1446000.0,399026.6367058866
1447000.0,390601.9861852471
1448000.0,385045.11028541997
1449000.0,388794.7867075838
1450000.0,397493.8335237624
1451000.0,401077.05226902664
1452000.0,395410.1915252181
1453000.0,387023.8333774572
1454000.0,385620.89904713817
1455000.0,392823.39522321895
1456000.0,400278.40976349916
1457000.0,399376.0779331699
1458000.0,391151.7915068725
1459000.0,385100.4854338467
1460000.0,388233.1219537491
1461000.0,396907.8633538466
1462000.0,401084.5902359644
1463000.0,395944.1731843781
1464000.0,387409.10985209513
1465000.0,385352.03225495014
1466000.0,392154.2322814027
1467000.0,399924.7237206921
1468000.0,399686.8484696988
1469000.0,391710.37534435466
1470000.0,385201.7086889092
1471000.0,387700.8838905161
1472000.0,396300.9677378405
1473000.0,401044.97656192165
1474000.0,396458.8939449098
1475000.0,387825.42203135416
1476000.0,385128.539044654
1477000.0,391492.0212273188
1478000.0,399531.63574664947
1479000.0,399957.33835097495
1480000.0,392274.30102071166
1481000.0,385348.0492468346
1482000.0,387201.1270421501
1483000.0,395676.2449930506
1484000.0,400958.02742191684
1485000.0,396951.27918052115
1486000.0,388270.3229152579
1487000.0,384951.4261208633
1488000.0,390840.0408928683
1489000.0,399100.94956263714
1490000.0,400185.7262000805
1491000.0,392839.9951536255
1492000.0,385538.05228275433
1493000.0,386736.2070594132
1494000.0,395037.1659392258
1495000.0,400824.2915434651
1496000.0,397418.2045225613
1497000.0,388740.5031579742
1498000.0,384821.17708873097
1499000.0,390202.0081693344
1500000.0,398635.2737696087
1501000.0,400370.4997925125
1502000.0,393403.6019109152
1503000.0,385769.95310079027
1504000.0,386308.4290019572
1505000.0,394387.4760987684
1506000.0,400644.5126824593
1507000.0,397856.64480320364
1508000.0,389232.62663821876
1509000.0,384737.95466700196
1510000.0,389581.31867632363
1511000.0,398137.3338035969
1512000.0,400510.7692079274
1513000.0,393961.7725768024
1514000.0,386041.92650817987
1515000.0,385919.55097480863
1516000.0,393730.39702995867
1517000.0,400419.9952850677
1518000.0,398264.4602945242
1519000.0,389743.64513048995
1520000.0,384701.14589169435
1521000.0,388980.5625485014
1522000.0,397609.9858456608
1523000.0,400606.22265930846
1524000.0,394511.2313169306
1525000.0,386351.5598337315
1526000.0,385571.10814588144
1527000.0,393069.4886600496
1528000.0,400151.9108773889
1529000.0,398639.1531068068
1530000.0,390270.1540685296
1531000.0,384710.5883799009
1532000.0,388403.06589549594
1533000.0,397056.0112062851
1534000.0,400655.7755046766
1535000.0,395048.3143545892
1536000.0,386696.67695664335
1537000.0,385264.77819482144
1538000.0,392408.4610861279
1539000.0,399841.7080289256
1540000.0,398978.0303551229
1541000.0,390808.4144093022
1542000.0,384765.8408090323
1543000.0,387852.0372648686
1544000.0,396478.60187947843
1545000.0,400659.411994284
1546000.0,395569.755679599
1547000.0,387074.60094293486
1548000.0,385001.7278771065
1549000.0,391750.86818844546
1550000.0,399491.28691204265
1551000.0,399279.4912300734
1552000.0,391355.12125515006
1553000.0,384865.8203234803
1554000.0,387330.1404926162
1555000.0,395881.0259561194
1556000.0,400616.8687356878
1557000.0,396072.0016598301
1558000.0,387482.55724034086
1559000.0,384782.9716037223
1560000.0,391100.3939805338
1561000.0,399102.7488609236
1562000.0,399541.5783538958
1563000.0,391906.77787952684
1564000.0,385009.36623496376
1565000.0,386839.5924221156
1566000.0,395266.33930483833
1567000.0,400528.62518017273
1568000.0,396552.6961114416
1569000.0,387917.9684573384
1570000.0,384608.7157576429
1571000.0,390459.58779138327
1572000.0,398678.1321732756
1573000.0,399763.3029306233
1574000.0,392460.0836254088
1575000.0,385194.9609652916
1576000.0,386382.60633731354
1577000.0,394637.8321483191
1578000.0,400395.42324754875
1579000.0,397008.93925728183
1580000.0,388377.9833843261
1581000.0,384479.876976775
1582000.0,389832.27184988465
1583000.0,398219.56142447423
1584000.0,399942.8776420392
1585000.0,393011.5803563446
1586000.0,385421.14810921066
1587000.0,385961.56024137884
1588000.0,393998.9224966187
1589000.0,400217.4836803656
1590000.0,397437.4945982732
1591000.0,388859.1302356869
1592000.0,384396.4285715474
1593000.0,389221.75090278126
1594000.0,397729.9278565366
1595000.0,400079.35117800534
1596000.0,393557.46504313685
1597000.0,385685.82167454436
1598000.0,385578.31913242955
1599000.0,393353.2135946229
1600000.0,399996.38879989646
1601000.0,397836.2506987769
1602000.0,389358.2289674487
1603000.0,384357.98924491834
1604000.0,388631.1063182717
1605000.0,397212.22121043876
1606000.0,400172.2940338263
1607000.0,394094.5397759536
1608000.0,385986.78162936866
1609000.0,385234.2287475802
1610000.0,392704.0341108069
1611000.0,399733.1885572765
1612000.0,398202.76859807316
1613000.0,389872.3075521905
1614000.0,384364.5377104152
1615000.0,388062.8481369894
1616000.0,396668.30645989534
1617000.0,400220.8012544671
1618000.0,394619.98108266946
1619000.0,386322.2843932798
1620000.0,384930.65798595455
1621000.0,392054.3048785543
1622000.0,399429.24631542806
1623000.0,398535.1102223825
1624000.0,390398.0732684918
